product_name,brand,scraped_brand,price_czk,discounted_price_czk,is_discounted,discount_pct,url,competitor,scraped_at
Sneakers Doll White Black Bark,Veja,Veja,3699.0,,False,,https://www.nila.cz/tenisky-panenka-white-black-bark/,nila,2026-04-08T01:22:44.467848+00:00
Sneakers Volley Taupe Malibu Bark,Veja,Veja,3599.0,,False,,https://www.nila.cz/tenisky-volley-taupe-malibu-bark/,nila,2026-04-08T01:22:44.467848+00:00
Sneakers Volley White Kiwi Bark,Veja,Veja,3799.0,2659.0,True,30.0,https://www.nila.cz/tenisky-volley-white-kiwi-bark/,nila,2026-04-08T01:22:44.467848+00:00
Dress Palermo Aubergine Stripes,Yerse,Yerse,3599.0,,False,,https://www.nila.cz/saty-palermo-aubergine-stripes/,nila,2026-04-08T01:22:55.511291+00:00
Hemp dress Cami White,Yerse,Yerse,4799.0,,False,,https://www.nila.cz/konopne-saty-cami-white/,nila,2026-04-08T01:22:55.511291+00:00
Dress Lara Mauve,Yerse,Yerse,3599.0,,False,,https://www.nila.cz/saty-lara-mauve/,nila,2026-04-08T01:22:55.511291+00:00
Dress Lara Mustard,Yerse,Yerse,3599.0,,False,,https://www.nila.cz/saty-lara-mustard/,nila,2026-04-08T01:22:55.511291+00:00
Dress Nara White,Yerse,Yerse,3599.0,,False,,https://www.nila.cz/saty-nara-white/,nila,2026-04-08T01:22:55.511291+00:00
Dress Nara Tropical Yellow,Yerse,Yerse,3599.0,,False,,https://www.nila.cz/saty-nara-tropical-yellow/,nila,2026-04-08T01:22:55.511291+00:00
Dress Maggie Ecru Stripes,Yerse,Yerse,2599.0,,False,,https://www.nila.cz/saty-maggie-ecru-stripes/,nila,2026-04-08T01:22:55.511291+00:00
Dress Greta Yellow,Yerse,Yerse,2599.0,,False,,https://www.nila.cz/saty-greta-yellow/,nila,2026-04-08T01:22:55.511291+00:00
T-shirt O-stripes Sky Blue,Yerse,Yerse,999.0,,False,,https://www.nila.cz/triko-o-stripes-sky-blue/,nila,2026-04-08T01:22:55.511291+00:00
T-shirt O-stripes Hunter Green,Yerse,Yerse,999.0,,False,,https://www.nila.cz/triko-o-stripes-hunter-green/,nila,2026-04-08T01:22:55.511291+00:00
Linen top Charlotte Khaki,Yerse,Yerse,2499.0,,False,,https://www.nila.cz/lneny-top-charlotte-khaki/,nila,2026-04-08T01:22:55.511291+00:00
Shirt Amaia Ecru Stripes,Yerse,Yerse,2799.0,,False,,https://www.nila.cz/kosile-amaia-ecru-stripes/,nila,2026-04-08T01:22:55.511291+00:00
Blouse Maggie Hunter Green,Yerse,Yerse,2599.0,,False,,https://www.nila.cz/halenka-maggie-hunter-green/,nila,2026-04-08T01:22:55.511291+00:00
Blouse Claudie White,Yerse,Yerse,2799.0,,False,,https://www.nila.cz/halenka-claudie-white/,nila,2026-04-08T01:22:55.511291+00:00
Vest Rita Chocolate,Yerse,Yerse,2999.0,,False,,https://www.nila.cz/vesta-rita-chocolate/,nila,2026-04-08T01:22:55.511291+00:00
Cardigan Oclarins Stripes Khaki,Yerse,Yerse,2299.0,,False,,https://www.nila.cz/triko-oclarins-stripes-khaki/,nila,2026-04-08T01:22:55.511291+00:00
Suede skirt Amore,Yerse,Yerse,6299.0,,False,,https://www.nila.cz/semisova-sukne-amore-camel/,nila,2026-04-08T01:22:55.511291+00:00
Shorts Rita Chocolate,Yerse,Yerse,2799.0,,False,,https://www.nila.cz/sortky-rita-chocolate/,nila,2026-04-08T01:22:55.511291+00:00
Pants Carli Hunter Green,Yerse,Yerse,2499.0,,False,,https://www.nila.cz/kalhoty-carli-hunter-green/,nila,2026-04-08T01:22:55.511291+00:00
Jeans Maria Water Green,Yerse,Yerse,3299.0,,False,,https://www.nila.cz/dziny-maria-water-green/,nila,2026-04-08T01:22:55.511291+00:00
Jacket Maria Water Green,Yerse,Yerse,4499.0,,False,,https://www.nila.cz/bunda-maria-water-green/,nila,2026-04-08T01:22:55.511291+00:00
Scarf Dalia Apricot,Yerse,Yerse,799.0,,False,,https://www.nila.cz/sala-dalia-apricot/,nila,2026-04-08T01:22:55.511291+00:00
Scarf Manila Chocolate,Yerse,Yerse,999.0,,False,,https://www.nila.cz/sala-manila-chocolate/,nila,2026-04-08T01:22:55.511291+00:00
Scarf Milan Orange Red,Yerse,Yerse,999.0,,False,,https://www.nila.cz/sala-milan-orange-red/,nila,2026-04-08T01:22:55.511291+00:00
Scarf Roma White,Yerse,Yerse,759.0,,False,,https://www.nila.cz/satek-roma-white/,nila,2026-04-08T01:22:55.511291+00:00
Hat Camboya Chocolate,Yerse,Yerse,1799.0,,False,,https://www.nila.cz/klobouk-camboya-chocolate/,nila,2026-04-08T01:22:55.511291+00:00
Hat Vietnam Natural,Yerse,Yerse,1799.0,,False,,https://www.nila.cz/klobouk-vietnam-natural/,nila,2026-04-08T01:22:55.511291+00:00
Belt Kenya Natural,Yerse,Yerse,1199.0,,False,,https://www.nila.cz/pasek-kenya-natural/,nila,2026-04-08T01:22:55.511291+00:00
